frame,label,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,lm21_x,lm21_y,lm21_z,lm22_x,lm22_y,lm22_z,lm23_x,lm23_y,lm23_z,lm24_x,lm24_y,lm24_z,lm25_x,lm25_y,lm25_z,lm26_x,lm26_y,lm26_z,lm27_x,lm27_y,lm27_z,lm28_x,lm28_y,lm28_z,lm29_x,lm29_y,lm29_z,lm30_x,lm30_y,lm30_z,lm31_x,lm31_y,lm31_z,lm32_x,lm32_y,lm32_z
114,squat,0.46217313408851624,0.2621861398220062,-0.12914451956748962,0.4677813649177551,0.243730366230011,-0.10979600250720978,0.4708878993988037,0.24337470531463623,-0.1097816452383995,0.47338202595710754,0.24315398931503296,-0.1097365990281105,0.457111120223999,0.2438860535621643,-0.1098644807934761,0.45412135124206543,0.2437254786491394,-0.10991707444190979,0.45152491331100464,0.24381375312805176,-0.10991152375936508,0.4776497781276703,0.249977707862854,-0.007263510022312403,0.44864410161972046,0.2494504451751709,-0.005610325839370489,0.4686427116394043,0.27506378293037415,-0.09107529371976852,0.45628973841667175,0.2736928462982178,-0.09077797085046768,0.4994328022003174,0.3270108103752136,0.02386813424527645,0.42594122886657715,0.3288578987121582,0.02025117538869381,0.5253075957298279,0.3984171748161316,-0.11284469813108444,0.4031190872192383,0.3912515640258789,-0.12757861614227295,0.47927144169807434,0.32316505908966064,-0.26915431022644043,0.45083725452423096,0.3218628764152527,-0.27004167437553406,0.4719444215297699,0.3036898970603943,-0.3058750331401825,0.4590156674385071,0.3035789132118225,-0.3062208890914917,0.4711090624332428,0.29331105947494507,-0.28740638494491577,0.459607869386673,0.2947971522808075,-0.28662756085395813,0.47123488783836365,0.30102676153182983,-0.26547929644584656,0.4582195281982422,0.30279654264450073,-0.2661060392856598,0.48842647671699524,0.5500405430793762,0.002019110368564725,0.43941521644592285,0.5487223267555237,-0.002085210755467415,0.5074278712272644,0.7159442901611328,-0.024740513414144516,0.4186069667339325,0.7110543847084045,-0.01832398772239685,0.5204614996910095,0.8747799396514893,0.10481351613998413,0.40685680508613586,0.8613461852073669,0.10709430277347565,0.5128039121627808,0.899543285369873,0.11122209578752518,0.4116680324077606,0.8817285299301147,0.11269126832485199,0.5394914746284485,0.9086916446685791,-0.0025572048034518957,0.3759561777114868,0.8953647613525391,-0.005501201841980219
115,squat,0.4610254168510437,0.261118620634079,-0.13992470502853394,0.4668816328048706,0.24400675296783447,-0.12117394804954529,0.4698961079120636,0.24402371048927307,-0.12116769701242447,0.47247350215911865,0.2439855933189392,-0.12112395465373993,0.45633020997047424,0.2429232895374298,-0.12073592841625214,0.45331069827079773,0.24237120151519775,-0.1207871213555336,0.4509078562259674,0.24197539687156677,-0.12078647315502167,0.47695669531822205,0.2511175274848938,-0.019254131242632866,0.4479183256626129,0.24751943349838257,-0.015395989641547203,0.4673077166080475,0.2745095491409302,-0.10185877978801727,0.45516282320022583,0.2723063826560974,-0.1009243056178093,0.4987606406211853,0.32621335983276367,0.0112885357812047,0.4241977334022522,0.32735684514045715,0.012164979241788387,0.5241422057151794,0.3961704671382904,-0.13498808443546295,0.40385058522224426,0.39157724380493164,-0.14313778281211853,0.47952786087989807,0.3222507834434509,-0.2985795736312866,0.44881677627563477,0.3236319422721863,-0.2947408854961395,0.47186481952667236,0.30234527587890625,-0.3370792865753174,0.4569988548755646,0.30231088399887085,-0.33213385939598083,0.4712689518928528,0.29050391912460327,-0.31780293583869934,0.45752888917922974,0.29355356097221375,-0.3127000629901886,0.47134044766426086,0.2992219924926758,-0.29486119747161865,0.45657798647880554,0.30359140038490295,-0.29121726751327515,0.48854899406433105,0.5489005446434021,0.001812959904782474,0.43958771228790283,0.5479505062103271,-0.0018770491005852818,0.5068960785865784,0.7132482528686523,-0.023893725126981735,0.4195992946624756,0.7143479585647583,-0.01744029112160206,0.5196421146392822,0.8720483183860779,0.10512126237154007,0.4076552093029022,0.863173246383667,0.10974914580583572,0.5116981267929077,0.8956787586212158,0.11132601648569107,0.41256821155548096,0.8828489184379578,0.11547624319791794,0.5405856966972351,0.9086078405380249,-0.004697776865214109,0.37660813331604004,0.9017437696456909,-0.00414256239309907
116,squat,0.46346235275268555,0.26216626167297363,-0.11252906918525696,0.46846163272857666,0.24350643157958984,-0.09270761162042618,0.4710247814655304,0.2431519627571106,-0.09268230944871902,0.4739278554916382,0.24303537607192993,-0.0926319807767868,0.4584619998931885,0.24375274777412415,-0.09334322065114975,0.4549606144428253,0.24352237582206726,-0.09339404851198196,0.4522136151790619,0.24348211288452148,-0.0933862179517746,0.4778810441493988,0.2504292130470276,0.009855389595031738,0.4487045109272003,0.24960535764694214,0.008744399063289165,0.46917998790740967,0.275186151266098,-0.07458195090293884,0.4573836922645569,0.27429813146591187,-0.07510817795991898,0.4991344213485718,0.3269181251525879,0.038077279925346375,0.4256259799003601,0.33004969358444214,0.030337445437908173,0.5243248343467712,0.39653849601745605,-0.10626193881034851,0.40490877628326416,0.39205870032310486,-0.1246158704161644,0.4809482991695404,0.32471799850463867,-0.27027657628059387,0.44886314868927,0.32540929317474365,-0.27226436138153076,0.47275465726852417,0.30496376752853394,-0.3075302839279175,0.4573168456554413,0.3041793704032898,-0.3086024522781372,0.47176939249038696,0.29337021708488464,-0.28799623250961304,0.4577890634536743,0.2954804301261902,-0.28878942131996155,0.47263991832733154,0.3019210398197174,-0.2664329409599304,0.456681489944458,0.3049965500831604,-0.2682841420173645,0.4890557527542114,0.548043429851532,0.0037686419673264027,0.4403286576271057,0.5474279522895813,-0.0038411137647926807,0.5058131814002991,0.712512731552124,-0.02549370378255844,0.4193943738937378,0.7115797996520996,-0.02076045796275139,0.5196460485458374,0.870665431022644,0.10447472333908081,0.4086934030056,0.8641985058784485,0.10158134251832962,0.5129534006118774,0.8943835496902466,0.11088978499174118,0.4119114279747009,0.8831677436828613,0.10677196830511093,0.5414676070213318,0.9112770557403564,-0.00279917661100626,0.3799521327018738,0.9094167947769165,-0.012918852269649506
117,squat,0.4635717570781708,0.26157715916633606,-0.09527822583913803,0.4686700105667114,0.2429296374320984,-0.07572188228368759,0.4711562991142273,0.24264684319496155,-0.0757044106721878,0.4740552604198456,0.24266088008880615,-0.07565225660800934,0.45891210436820984,0.24288374185562134,-0.07639306783676147,0.4553838074207306,0.2425636649131775,-0.07644712179899216,0.4524955153465271,0.2424531877040863,-0.07645225524902344,0.4777661859989166,0.2505846619606018,0.023143360391259193,0.4489840269088745,0.24834635853767395,0.02187470905482769,0.46910837292671204,0.2749141454696655,-0.05856405198574066,0.4571110010147095,0.27356910705566406,-0.05915544182062149,0.4985538721084595,0.3283534049987793,0.047075305134058,0.425642192363739,0.3300788402557373,0.03757549822330475,0.5241557955741882,0.3980957865715027,-0.09641449898481369,0.4038989841938019,0.3932691216468811,-0.11373294144868851,0.48038285970687866,0.323281854391098,-0.2552799582481384,0.4490463435649872,0.32617586851119995,-0.24947640299797058,0.4725898504257202,0.3025643229484558,-0.2920125126838684,0.45636582374572754,0.3055386543273926,-0.28353795409202576,0.47172001004219055,0.2917161285877228,-0.27144142985343933,0.45754075050354004,0.29656076431274414,-0.2643079161643982,0.47244444489479065,0.299955278635025,-0.2510800361633301,0.456695020198822,0.30588865280151367,-0.24532762169837952,0.48933425545692444,0.5475156307220459,0.00340477516874671,0.4399178922176361,0.5462861657142639,-0.0034755654633045197,0.5070505142211914,0.7151393294334412,-0.018514985218644142,0.4203125536441803,0.7098107933998108,-0.01674695499241352,0.5177276730537415,0.8742044568061829,0.09362629055976868,0.40381667017936707,0.8656724691390991,0.08483671396970749,0.5122365951538086,0.9004729986190796,0.09885231405496597,0.40626898407936096,0.8809850215911865,0.08876468241214752,0.5334777235984802,0.9234221577644348,-0.009584012441337109,0.3759128451347351,0.9041160345077515,-0.024873357266187668
118,squat,0.46254414319992065,0.2617899775505066,-0.09523186832666397,0.4678364098072052,0.2433275282382965,-0.07590891420841217,0.47044676542282104,0.24302688241004944,-0.07588717341423035,0.4732733368873596,0.242974191904068,-0.07583543658256531,0.45776623487472534,0.24339163303375244,-0.0755883976817131,0.4543968141078949,0.2431531548500061,-0.0756407305598259,0.4517536163330078,0.243097186088562,-0.07563959807157516,0.4773721992969513,0.2506788372993469,0.022292520850896835,0.44856196641921997,0.24888458847999573,0.02546265721321106,0.46852436661720276,0.27501416206359863,-0.05890122056007385,0.4564153850078583,0.273723840713501,-0.05821054428815842,0.4992501139640808,0.32726889848709106,0.04391655698418617,0.4258517026901245,0.3309098482131958,0.04450814053416252,0.5243154168128967,0.40015220642089844,-0.10440652817487717,0.40463486313819885,0.39406725764274597,-0.10996558517217636,0.4810231626033783,0.32425203919410706,-0.2647937834262848,0.4489350914955139,0.3263311982154846,-0.254586398601532,0.4729633927345276,0.3034839928150177,-0.30153971910476685,0.4563210904598236,0.305423766374588,-0.28908804059028625,0.47193974256515503,0.2924066185951233,-0.2806149423122406,0.45745718479156494,0.29624173045158386,-0.2694161534309387,0.47275692224502563,0.30095916986465454,-0.2603154480457306,0.456604540348053,0.3059004843235016,-0.2505227327346802,0.4895787239074707,0.5481559038162231,0.0009067388018593192,0.4405952990055084,0.5475630760192871,-0.000981718534603715,0.5057293772697449,0.7147543430328369,-0.025312669575214386,0.42158788442611694,0.7144126296043396,-0.016709180548787117,0.5184146165847778,0.8732984662055969,0.09313509613275528,0.4052874445915222,0.8705646991729736,0.09102801233530045,0.5130112171173096,0.8991571664810181,0.09866757690906525,0.40846651792526245,0.8853095769882202,0.09516794979572296,0.5334028601646423,0.9204065203666687,-0.01321001723408699,0.3754604160785675,0.9055221080780029,-0.021955793723464012
119,squat,0.4620780646800995,0.26221010088920593,-0.09274201840162277,0.467330664396286,0.2443261444568634,-0.0732780173420906,0.470015287399292,0.24427777528762817,-0.0732540488243103,0.47295576333999634,0.24433022737503052,-0.07319991290569305,0.45736902952194214,0.24356719851493835,-0.07306283712387085,0.45411059260368347,0.24307161569595337,-0.07310919463634491,0.45145225524902344,0.24284246563911438,-0.0731094479560852,0.4773343801498413,0.25212162733078003,0.024775052443146706,0.4482981860637665,0.24875202775001526,0.027768662199378014,0.46816837787628174,0.2755725085735321,-0.05646137893199921,0.45630186796188354,0.27398207783699036,-0.055843111127614975,0.49995845556259155,0.3279341161251068,0.047916945070028305,0.4253695607185364,0.33249929547309875,0.043045803904533386,0.5241439938545227,0.3993779420852661,-0.09979715198278427,0.40549561381340027,0.3948691487312317,-0.11068443953990936,0.4806573688983917,0.32521602511405945,-0.260029137134552,0.4482533633708954,0.32780176401138306,-0.2536415755748749,0.47218337655067444,0.30583688616752625,-0.29661470651626587,0.4557349979877472,0.30699706077575684,-0.28822416067123413,0.4709634482860565,0.2940784692764282,-0.275887668132782,0.45676499605178833,0.2963294982910156,-0.26872146129608154,0.47128310799598694,0.30365410447120667,-0.2556605637073517,0.4558502435684204,0.30693018436431885,-0.2495235949754715,0.4900546669960022,0.5487365126609802,0.0040248846635222435,0.4404211938381195,0.546936571598053,-0.004098227713257074,0.5042228102684021,0.7138378620147705,-0.020886756479740143,0.4222414493560791,0.7121469378471375,-0.0163181833922863,0.5185593366622925,0.8730618953704834,0.10077240318059921,0.4044518768787384,0.8730697631835938,0.08888429403305054,0.5133146643638611,0.8993450403213501,0.10669261962175369,0.4083595871925354,0.8881607055664062,0.09282682836055756,0.5335034728050232,0.9200894832611084,-0.0029150964692234993,0.3809381127357483,0.9103347063064575,-0.024358298629522324
120,squat,0.46307483315467834,0.262236088514328,-0.09659309685230255,0.46791335940361023,0.24440884590148926,-0.07652740180492401,0.4707900881767273,0.24419331550598145,-0.07649600505828857,0.47417300939559937,0.2441597282886505,-0.07643231004476547,0.4581797122955322,0.24402403831481934,-0.0768670067191124,0.4547053873538971,0.24348774552345276,-0.0769069567322731,0.45173710584640503,0.2431749701499939,-0.07690495997667313,0.4785008728504181,0.2511368691921234,0.023554937914013863,0.4483887255191803,0.2488260567188263,0.024297259747982025,0.4688457250595093,0.2756274938583374,-0.059697769582271576,0.4570569694042206,0.2747468650341034,-0.059741802513599396,0.5007935166358948,0.32710498571395874,0.049941353499889374,0.42664557695388794,0.3305208086967468,0.03865288570523262,0.5246466994285583,0.3982675075531006,-0.09145839512348175,0.40558186173439026,0.3956543207168579,-0.10874850302934647,0.48210251331329346,0.3248199224472046,-0.2476605474948883,0.4477914273738861,0.32820114493370056,-0.24442839622497559,0.4727044403553009,0.3053324818611145,-0.28345370292663574,0.4558044970035553,0.3076746463775635,-0.27855706214904785,0.4716145992279053,0.2942047715187073,-0.26375317573547363,0.4568415880203247,0.29791051149368286,-0.2588937282562256,0.4726773798465729,0.3037528991699219,-0.2436240166425705,0.45589303970336914,0.30782291293144226,-0.2400217056274414,0.4900096654891968,0.5468904376029968,0.004764750134199858,0.44100481271743774,0.5462203621864319,-0.004822044167667627,0.5046839714050293,0.7117863893508911,-0.02037014253437519,0.42285314202308655,0.7111062407493591,-0.017106885090470314,0.5187222957611084,0.8654465675354004,0.10794368386268616,0.40650153160095215,0.8713340759277344,0.08695854246616364,0.5143476724624634,0.891165554523468,0.1146857962012291,0.4096395969390869,0.8858493566513062,0.09073685854673386,0.5354679226875305,0.9121396541595459,0.007617310155183077,0.3876262605190277,0.9207273721694946,-0.026513027027249336
121,squat,0.4637078642845154,0.26191526651382446,-0.10948444902896881,0.4683014452457428,0.2444394826889038,-0.08931293338537216,0.4713604748249054,0.24427494406700134,-0.08929067850112915,0.47470998764038086,0.24433830380439758,-0.08923134952783585,0.4590107798576355,0.24433204531669617,-0.0896836593747139,0.45555150508880615,0.24379131197929382,-0.08972307294607162,0.45240047574043274,0.24340000748634338,-0.08972527831792831,0.47894740104675293,0.25113534927368164,0.0116911381483078,0.4484751522541046,0.2490328550338745,0.012360939756035805,0.4692368507385254,0.27518120408058167,-0.07228808104991913,0.45780637860298157,0.27425113320350647,-0.0723436251282692,0.5014705657958984,0.32763078808784485,0.03948823735117912,0.42695748805999756,0.3301142752170563,0.02746211364865303,0.5252506136894226,0.39722636342048645,-0.10331349074840546,0.4054924249649048,0.3952730596065521,-0.12346551567316055,0.48320674896240234,0.3256285786628723,-0.2603917419910431,0.44785600900650024,0.32653456926345825,-0.2601139545440674,0.47356879711151123,0.3060612678527832,-0.29663199186325073,0.4565267562866211,0.3066036105155945,-0.2948884069919586,0.4727059006690979,0.29537293314933777,-0.276971697807312,0.4571729004383087,0.29756444692611694,-0.2745816707611084,0.4731699526309967,0.30503132939338684,-0.2564777731895447,0.455739825963974,0.3073688745498657,-0.2556043565273285,0.4903831481933594,0.5477791428565979,0.004970749374479055,0.44128260016441345,0.5467363595962524,-0.005030858796089888,0.5049418807029724,0.7104378342628479,-0.015537709929049015,0.42342352867126465,0.7110791206359863,-0.012431932613253593,0.5184581875801086,0.8629292249679565,0.1157146543264389,0.4086460769176483,0.8649941682815552,0.09759101271629333,0.5131886601448059,0.8904930353164673,0.1227632388472557,0.4098038375377655,0.882544755935669,0.10198134928941727,0.5347570776939392,0.9112920761108398,0.015270747244358063,0.3846794068813324,0.9089958667755127,-0.014923052862286568
122,squat,0.4628017544746399,0.2611355185508728,-0.09974492341279984,0.46778589487075806,0.24408021569252014,-0.07945047318935394,0.47065502405166626,0.24396568536758423,-0.07942571491003036,0.474018394947052,0.24409306049346924,-0.07936287671327591,0.4585154056549072,0.24401646852493286,-0.07927199453115463,0.455112099647522,0.24351957440376282,-0.07930679619312286,0.452041894197464,0.24309512972831726,-0.07930363714694977,0.4784200191497803,0.25128862261772156,0.020475581288337708,0.44834378361701965,0.2486070692539215,0.023489156737923622,0.4686369001865387,0.27464011311531067,-0.06319450587034225,0.45712515711784363,0.2734222114086151,-0.06257437914609909,0.5012927651405334,0.32781660556793213,0.04336921498179436,0.4266617000102997,0.3302621841430664,0.038852278143167496,0.5258450508117676,0.3979346454143524,-0.10219153761863708,0.405607670545578,0.3954206705093384,-0.11461538821458817,0.4830288887023926,0.3251783847808838,-0.2553090453147888,0.44788652658462524,0.3274780511856079,-0.25149670243263245,0.4738233983516693,0.30595600605010986,-0.2907296121120453,0.455623984336853,0.3054112493991852,-0.2856573462486267,0.4727643132209778,0.295327365398407,-0.27032268047332764,0.45645248889923096,0.2981117367744446,-0.2646702527999878,0.4732455909252167,0.30521881580352783,-0.2509491443634033,0.45554614067077637,0.30805695056915283,-0.24683372676372528,0.49021467566490173,0.5490285158157349,0.0025331778451800346,0.4407816231250763,0.5480075478553772,-0.002595318481326103,0.5044159889221191,0.7092048525810242,-0.02260398119688034,0.42327865958213806,0.712666928768158,-0.014707226306200027,0.5189878940582275,0.8690955638885498,0.10328914225101471,0.4080711007118225,0.8704081177711487,0.09234898537397385,0.5139592289924622,0.8933517932891846,0.10980897396802902,0.40972691774368286,0.88640296459198,0.0964098647236824,0.5336925983428955,0.9138035774230957,0.0010424831416457891,0.38185808062553406,0.9103151559829712,-0.020975766703486443
123,squat,0.46411529183387756,0.2610904276371002,-0.09311306476593018,0.46862807869911194,0.2434128224849701,-0.07280971109867096,0.47169920802116394,0.24319985508918762,-0.0727832093834877,0.4748882055282593,0.24323299527168274,-0.07272540777921677,0.45950907468795776,0.24379557371139526,-0.07233376801013947,0.4560408592224121,0.2435460090637207,-0.07237494736909866,0.4526783525943756,0.2433464229106903,-0.07237397879362106,0.47886669635772705,0.2503913342952728,0.026029018685221672,0.4485740661621094,0.2493121325969696,0.030429551377892494,0.4695938229560852,0.2742900848388672,-0.05701490864157677,0.4582839608192444,0.27396827936172485,-0.056004803627729416,0.5015013217926025,0.3285806179046631,0.04716914892196655,0.4277130663394928,0.3290445804595947,0.04579998925328255,0.5268474221229553,0.3980710506439209,-0.09438800811767578,0.4050569236278534,0.39557936787605286,-0.10115252435207367,0.4834136962890625,0.32661938667297363,-0.24267558753490448,0.44795462489128113,0.328073114156723,-0.23683345317840576,0.47377920150756836,0.3072854280471802,-0.27700960636138916,0.4557817280292511,0.3083189129829407,-0.27038612961769104,0.4728052616119385,0.29634982347488403,-0.2568649351596832,0.4563482701778412,0.2989642024040222,-0.24956247210502625,0.4733370542526245,0.30631259083747864,-0.23809272050857544,0.4553243815898895,0.3085870146751404,-0.23194901645183563,0.4905611574649811,0.547594428062439,-0.00097639299929142,0.4414767324924469,0.5459182858467102,0.0009031101362779737,0.5043865442276001,0.7093007564544678,-0.0241242628544569,0.42375829815864563,0.7056200504302979,-0.011107875034213066,0.517336368560791,0.8650652170181274,0.10161009430885315,0.4076736569404602,0.8640970587730408,0.09738251566886902,0.5123468637466431,0.8918455839157104,0.10840865224599838,0.40915897488594055,0.8804643750190735,0.10183797031641006,0.5315887928009033,0.9162255525588989,0.0008666852954775095,0.38003674149513245,0.9013259410858154,-0.012801634147763252
124,squat,0.4636426568031311,0.26055583357810974,-0.09337320178747177,0.46845898032188416,0.24272313714027405,-0.07287688553333282,0.4714827239513397,0.24245399236679077,-0.07285317778587341,0.4748058021068573,0.242460697889328,-0.07279426604509354,0.4592243731021881,0.2429518699645996,-0.07307957857847214,0.45579710602760315,0.2425772249698639,-0.07311735302209854,0.4525977373123169,0.24236270785331726,-0.073117695748806,0.4790952801704407,0.2498551309108734,0.0268158670514822,0.44884002208709717,0.24854755401611328,0.028169473633170128,0.46927115321159363,0.2739362418651581,-0.05692245811223984,0.4578438699245453,0.2732478976249695,-0.05679786205291748,0.5015395283699036,0.32794955372810364,0.048229604959487915,0.4276275038719177,0.3291037380695343,0.0416039414703846,0.527056872844696,0.3976069688796997,-0.09369385242462158,0.40583479404449463,0.39533790946006775,-0.10637366026639938,0.4822065830230713,0.32437166571617126,-0.24215860664844513,0.44858109951019287,0.3264710307121277,-0.23650778830051422,0.4732779264450073,0.3057742714881897,-0.2767657935619354,0.45713451504707336,0.306645929813385,-0.2697353661060333,0.4718172252178192,0.2948339879512787,-0.2562251091003418,0.45742666721343994,0.29744935035705566,-0.24911190569400787,0.47293412685394287,0.3038547933101654,-0.23759889602661133,0.45596224069595337,0.306968092918396,-0.2317095696926117,0.4907619059085846,0.5486356019973755,0.0005102704162709415,0.44191044569015503,0.5471217632293701,-0.0005611844244413078,0.5042123198509216,0.713421106338501,-0.02320149913430214,0.4231409728527069,0.7147272229194641,-0.014331920072436333,0.5191134810447693,0.8713661432266235,0.10161168873310089,0.4058692157268524,0.8722583055496216,0.08961161226034164,0.5140383243560791,0.8974509239196777,0.10831299424171448,0.407828152179718,0.8891774415969849,0.09362117201089859,0.5348615646362305,0.9160242080688477,0.0014528247993439436,0.3805730938911438,0.909145712852478,-0.021549757570028305
125,squat,0.46329519152641296,0.26091092824935913,-0.101707823574543,0.4681834280490875,0.24374666810035706,-0.08083385974168777,0.47100088000297546,0.24352368712425232,-0.08080492168664932,0.47437480092048645,0.24353015422821045,-0.08074412494897842,0.4588700234889984,0.24379608035087585,-0.08029893040657043,0.4555055499076843,0.2433430552482605,-0.08033576607704163,0.4524606168270111,0.243043452501297,-0.08032939583063126,0.4785786271095276,0.2508854269981384,0.020043300464749336,0.44897398352622986,0.24893876910209656,0.024767613038420677,0.46896985173225403,0.27432164549827576,-0.0650453194975853,0.45757442712783813,0.2734552025794983,-0.06393267959356308,0.5008369088172913,0.33011168241500854,0.039727866649627686,0.4272761940956116,0.3296493887901306,0.042232368141412735,0.526639461517334,0.3974357843399048,-0.10509037226438522,0.405195415019989,0.39605712890625,-0.10663828998804092,0.4814912974834442,0.3239138722419739,-0.2516936957836151,0.44851386547088623,0.32682931423187256,-0.24279427528381348,0.4725603461265564,0.30522778630256653,-0.2867376208305359,0.4561251401901245,0.30723240971565247,-0.27685627341270447,0.4710257351398468,0.2948389947414398,-0.2658694088459015,0.4565447270870209,0.29812389612197876,-0.2558303773403168,0.4719650447368622,0.3038909137248993,-0.24686260521411896,0.45564258098602295,0.3076719343662262,-0.23802301287651062,0.4909820556640625,0.5490444302558899,-0.003720239968970418,0.4418431222438812,0.5472889542579651,0.003651921870186925,0.5027987957000732,0.7074563503265381,-0.03216582164168358,0.42437267303466797,0.7068266868591309,-0.013772706501185894,0.5178795456886292,0.8660508394241333,0.09728062152862549,0.4092932641506195,0.8645976781845093,0.09900568425655365,0.5134730339050293,0.889757513999939,0.10433517396450043,0.4120867848396301,0.8816371560096741,0.1036728173494339,0.5317466855049133,0.9185930490493774,-0.006484300829470158,0.3845902979373932,0.9047307968139648,-0.013334146700799465
126,squat,0.46260005235671997,0.26041048765182495,-0.11492747068405151,0.4678623676300049,0.24331578612327576,-0.09440697729587555,0.47058993577957153,0.24322235584259033,-0.09438836574554443,0.4739251434803009,0.24325698614120483,-0.09433437138795853,0.45798689126968384,0.24258261919021606,-0.09462806582450867,0.4545942544937134,0.2419854700565338,-0.09466750174760818,0.4517267644405365,0.24155548214912415,-0.09466265141963959,0.47853967547416687,0.2503575086593628,0.008944203145802021,0.44833704829216003,0.24706050753593445,0.009935729205608368,0.4687052369117737,0.27408894896507263,-0.07692978531122208,0.4567338228225708,0.2725070118904114,-0.07688277959823608,0.5013784170150757,0.32598450779914856,0.034323178231716156,0.4263209104537964,0.3294830322265625,0.030730877071619034,0.5273468494415283,0.3968159556388855,-0.10604145377874374,0.40357720851898193,0.3980107307434082,-0.11904355883598328,0.4817848205566406,0.3268975615501404,-0.2594200074672699,0.4474796950817108,0.32868751883506775,-0.2555299699306488,0.4725576937198639,0.3076724112033844,-0.2956007122993469,0.4554794132709503,0.30859023332595825,-0.2897605001926422,0.4713277816772461,0.29680588841438293,-0.275406152009964,0.4563884139060974,0.2992458939552307,-0.2694026231765747,0.4716474413871765,0.30614498257637024,-0.25501906871795654,0.4553321897983551,0.3090927302837372,-0.25093579292297363,0.4920769929885864,0.54947829246521,-0.0012691804440692067,0.4428740441799164,0.5484591722488403,0.0012097067665308714,0.5033484697341919,0.7118028402328491,-0.030401235446333885,0.4231208562850952,0.7118244767189026,-0.01608920842409134,0.5191267132759094,0.8674219846725464,0.10510002076625824,0.40558889508247375,0.8693617582321167,0.09444127976894379,0.514048159122467,0.8947730660438538,0.11287664622068405,0.4075513482093811,0.8870734572410583,0.0989573523402214,0.5348308682441711,0.9143826961517334,0.005340104922652245,0.38669925928115845,0.9226634502410889,-0.017928190529346466
127,squat,0.4636630117893219,0.2608579397201538,-0.12588170170783997,0.4685620963573456,0.243789404630661,-0.10510512441396713,0.4712042510509491,0.2436307668685913,-0.10509218275547028,0.4745033085346222,0.2437272071838379,-0.10504355281591415,0.4588453471660614,0.24344751238822937,-0.1052650436758995,0.4553060233592987,0.2429122030735016,-0.10530655831098557,0.45231977105140686,0.2425096333026886,-0.10530092567205429,0.4787329137325287,0.25039583444595337,-0.000659117940813303,0.4487582743167877,0.24781706929206848,0.0006897132261656225,0.4693077504634857,0.27428117394447327,-0.08764838427305222,0.45788493752479553,0.2730376720428467,-0.08749159425497055,0.5013972520828247,0.3231392502784729,0.023821551352739334,0.42663586139678955,0.3279836177825928,0.022995172068476677,0.5265676975250244,0.3975399136543274,-0.11656070500612259,0.4047447741031647,0.396609902381897,-0.12545651197433472,0.48077574372291565,0.3282758593559265,-0.26525527238845825,0.44941791892051697,0.3275815546512604,-0.25934457778930664,0.4716023802757263,0.30877596139907837,-0.3013404607772827,0.45800280570983887,0.3069750666618347,-0.29379934072494507,0.47095903754234314,0.2991432249546051,-0.2810250520706177,0.4584793746471405,0.29766061902046204,-0.2728880047798157,0.4711567759513855,0.3083432912826538,-0.2606840133666992,0.45677056908607483,0.30844998359680176,-0.25457823276519775,0.4912685751914978,0.5486873388290405,-0.00463333772495389,0.4423545002937317,0.5484755635261536,0.004579323809593916,0.5047222971916199,0.704499363899231,-0.03383340686559677,0.4230958819389343,0.7109980583190918,-0.013011586852371693,0.5186489820480347,0.8626292943954468,0.10847099870443344,0.40771573781967163,0.8659824132919312,0.10968121141195297,0.5133683085441589,0.88740074634552,0.11690644174814224,0.41080373525619507,0.8827553391456604,0.11530590057373047,0.5297103524208069,0.9147279262542725,0.006445211358368397,0.38101115822792053,0.9016948938369751,-0.002318410435691476
